 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,778,3,0,0,0,0,0,0,0,0,0,0,0,0,3856.041131,389,545.8864351,775,3,778,389,545.8864351,775,3,0,0,0,0,0,0,0,0,0,96,0,3856.041131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,642,3,0,0,0,0,0,0,0,0,0,0,0,0,4672.897196,321,448.3056993,638,4,642,321,448.3056993,638,4,0,0,0,0,0,0,0,0,0,96,0,4672.897196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,619,3,0,0,0,0,0,0,0,0,0,0,0,0,4846.526656,309.5,432.0422433,615,4,619,309.5,432.0422433,615,4,0,0,0,0,0,0,0,0,0,96,0,4846.526656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,432985,3,4,690,421,690,0,230,398.3716857,421,0,105.25,210.5,2565.90875,16.16684181,72164.16667,111062.5918,215625,4,216229,108114.5,152112.1037,215674,555,217521,72507,124607.5983,216390,4,0,0,0,0,108,136,6.928646489,9.238195319,0,690,138.875,267.0074571,71292.98214,0,0,0,1,0,0,0,0,1,158.7142857,230,105.25,108,0,0,0,0,0,0,3,690,4,421,65535,5070,1,32,0,0,0,0,0,0,0,0,BENIGN
80,419266,3,4,690,421,690,0,230,398.3716857,421,0,105.25,210.5,2649.869057,16.69584464,69877.66667,107464.305,208750,49,209526,104763,147399.237,208990,536,210516,70172,120447.3605,209251,49,0,0,0,0,108,136,7.15536199,9.540482653,0,690,138.875,267.0074571,71292.98214,0,0,0,1,0,0,0,0,1,158.7142857,230,105.25,108,0,0,0,0,0,0,3,690,4,421,65535,5070,1,32,0,0,0,0,0,0,0,0,BENIGN
80,692,3,0,0,0,0,0,0,0,0,0,0,0,0,4335.260116,346,483.6610383,688,4,692,346,483.6610383,688,4,0,0,0,0,0,0,0,0,0,96,0,4335.260116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,831,3,0,0,0,0,0,0,0,0,0,0,0,0,3610.108303,415.5,583.3630945,828,3,831,415.5,583.3630945,828,3,0,0,0,0,0,0,0,0,0,96,0,3610.108303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,419227,3,4,689,421,689,0,229.6666667,397.7943355,421,0,105.25,210.5,2647.730227,16.69739783,69871.16667,107604.5232,208859,4,209186,104593,147461.4624,208864,322,210512,70170.66667,120516.9474,209330,4,0,0,0,0,108,136,7.156027641,9.541370188,0,689,138.75,266.7126597,71135.64286,0,0,0,1,0,0,0,0,1,158.5714286,229.6666667,105.25,108,0,0,0,0,0,0,3,689,4,421,65535,5069,1,32,0,0,0,0,0,0,0,0,BENIGN
80,713,3,0,0,0,0,0,0,0,0,0,0,0,0,4207.573633,356.5,499.9244943,710,3,713,356.5,499.9244943,710,3,0,0,0,0,0,0,0,0,0,96,0,4207.573633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,433374,3,4,680,540,680,0,226.6666667,392.598183,540,0,135,270,2815.120427,16.15233032,72229,111090.9241,215903,3,216695,108347.5,152403.4317,216113,582,217471,72490.33333,124440.5603,216180,3,0,0,0,0,108,136,6.92242728,9.22990304,0,680,152.5,284.8433153,81135.71429,0,0,0,1,0,0,0,0,1,174.2857143,226.6666667,135,108,0,0,0,0,0,0,3,680,4,540,65535,5060,1,32,0,0,0,0,0,0,0,0,BENIGN
80,419459,3,4,708,421,708,0,236,408.7639906,421,0,105.25,210.5,2691.562227,16.68816261,69909.83333,107594.7622,209004,48,209586,104793,147580.2563,209148,438,210455,70151.66667,120424.2378,209204,48,0,0,0,0,108,136,7.15206969,9.53609292,0,708,141.125,272.3377302,74167.83929,0,0,0,1,0,0,0,0,1,161.2857143,236,105.25,108,0,0,0,0,0,0,3,708,4,421,65535,5088,1,32,0,0,0,0,0,0,0,0,BENIGN
80,500,3,0,0,0,0,0,0,0,0,0,0,0,0,6000,250,349.3107499,497,3,500,250,349.3107499,497,3,0,0,0,0,0,0,0,0,0,96,0,6000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,415850,3,4,702,421,702,0,234,405.299889,421,0,105.25,210.5,2700.492966,16.83299267,69308.33333,106670.8847,207179,3,207591,103795.5,146055.027,207072,519,208991,69663.66667,119726.907,207911,3,0,0,0,0,108,136,7.214139714,9.618852952,0,702,140.375,270.5560082,73200.55357,0,0,0,1,0,0,0,0,1,160.4285714,234,105.25,108,0,0,0,0,0,0,3,702,4,421,65535,5082,1,32,0,0,0,0,0,0,0,0,BENIGN
80,432140,3,4,687,421,687,0,229,396.6396349,421,0,105.25,210.5,2563.983894,16.1984542,72023.33333,110907.7565,215295,1,215867,107933.5,151915.528,215354,513,217027,72342.33333,124454.5808,216049,1,0,0,0,0,108,136,6.942194659,9.256259546,0,687,138.5,266.1234944,70821.71429,0,0,0,1,0,0,0,0,1,158.2857143,229,105.25,108,0,0,0,0,0,0,3,687,4,421,65535,5067,1,32,0,0,0,0,0,0,0,0,BENIGN
80,600,3,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,420.021428,597,3,600,300,420.021428,597,3,0,0,0,0,0,0,0,0,0,96,0,5000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,428158,3,4,705,421,705,0,235,407.0319398,421,0,105.25,210.5,2629.870282,16.34910477,71359.66667,109732.8745,213060,4,213841,106920.5,150400.9053,213270,571,215098,71699.33333,123035.9867,213767,4,0,0,0,0,108,136,7.006759187,9.342345583,0,705,140.75,271.4462588,73683.07143,0,0,0,1,0,0,0,0,1,160.8571429,235,105.25,108,0,0,0,0,0,0,3,705,4,421,65535,5085,1,32,0,0,0,0,0,0,0,0,BENIGN
80,589,3,0,0,0,0,0,0,0,0,0,0,0,0,5093.378608,294.5,412.2432534,586,3,589,294.5,412.2432534,586,3,0,0,0,0,0,0,0,0,0,96,0,5093.378608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,415696,3,4,725,421,725,0,241.6666667,418.5789452,421,0,105.25,210.5,2756.822293,16.83922867,69282.66667,106548.8745,206998,4,207429,103714.5,145907.9488,206887,542,209023,69674.33333,119582.1613,207754,4,0,0,0,0,108,136,7.216812286,9.622416381,0,725,143.25,277.4118908,76957.35714,0,0,0,1,0,0,0,0,1,163.7142857,241.6666667,105.25,108,0,0,0,0,0,0,3,725,4,421,65535,5105,1,32,0,0,0,0,0,0,0,0,BENIGN
80,416243,3,4,705,421,705,0,235,407.0319398,421,0,105.25,210.5,2705.150597,16.81709963,69373.83333,106790.1008,207253,1,207956,103978,146366.8611,207475,481,208990,69663.33333,119741.0229,207927,1,0,0,0,0,108,136,7.207328412,9.609771215,0,705,140.75,271.4462588,73683.07143,0,0,0,1,0,0,0,0,1,160.8571429,235,105.25,108,0,0,0,0,0,0,3,705,4,421,65535,5085,1,32,0,0,0,0,0,0,0,0,BENIGN
80,618,3,0,0,0,0,0,0,0,0,0,0,0,0,4854.368932,309,432.7493501,615,3,618,309,432.7493501,615,3,0,0,0,0,0,0,0,0,0,96,0,4854.368932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,419582,3,4,698,421,698,0,232.6666667,402.9904879,421,0,105.25,210.5,2666.939955,16.68327049,69930.33333,107629.025,209042,1,209831,104915.5,147554.0934,209252,579,210540,70180,120658.3671,209503,1,0,0,0,0,108,136,7.149973068,9.533297425,0,698,139.875,269.3709272,72560.69643,0,0,0,1,0,0,0,0,1,159.8571429,232.6666667,105.25,108,0,0,0,0,0,0,3,698,4,421,65535,5078,1,32,0,0,0,0,0,0,0,0,BENIGN
80,666,3,0,0,0,0,0,0,0,0,0,0,0,0,4504.504505,333,466.6904756,663,3,666,333,466.6904756,663,3,0,0,0,0,0,0,0,0,0,96,0,4504.504505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,419514,3,4,697,421,697,0,232.3333333,402.4131376,421,0,105.25,210.5,2664.988534,16.68597472,69919,107531.1354,208755,4,209545,104772.5,147296.7065,208927,618,210759,70253,120606.0131,209515,4,0,0,0,0,108,136,7.151132024,9.534842699,0,697,139.75,269.0750028,72401.35714,0,0,0,1,0,0,0,0,1,159.7142857,232.3333333,105.25,108,0,0,0,0,0,0,3,697,4,421,65535,5077,1,32,0,0,0,0,0,0,0,0,BENIGN
80,531,3,0,0,0,0,0,0,0,0,0,0,0,0,5649.717514,265.5,306.1772363,482,49,531,265.5,306.1772363,482,49,0,0,0,0,0,0,0,0,0,96,0,5649.717514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,664,3,0,0,0,0,0,0,0,0,0,0,0,0,4518.072289,332,465.276262,661,3,664,332,465.276262,661,3,0,0,0,0,0,0,0,0,0,96,0,4518.072289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,587,3,0,0,0,0,0,0,0,0,0,0,0,0,5110.732538,293.5,410.8290399,584,3,587,293.5,410.8290399,584,3,0,0,0,0,0,0,0,0,0,96,0,5110.732538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,663,3,0,0,0,0,0,0,0,0,0,0,0,0,4524.886878,331.5,398.1011178,613,50,663,331.5,398.1011178,613,50,0,0,0,0,0,0,0,0,0,96,0,4524.886878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,429847,3,4,704,421,704,0,234.6666667,406.4545895,421,0,105.25,210.5,2617.21031,16.28486415,71641.16667,110297.7195,214153,1,214783,107391.5,151273.475,214358,425,215694,71898,123537.257,214545,1,0,0,0,0,108,136,6.979227493,9.305636657,0,704,140.625,271.1493724,73521.98214,0,0,0,1,0,0,0,0,1,160.7142857,234.6666667,105.25,108,0,0,0,0,0,0,3,704,4,421,65535,5084,1,32,0,0,0,0,0,0,0,0,BENIGN
80,415495,3,4,700,421,700,0,233.3333333,404.1451884,421,0,105.25,210.5,2697.986739,16.84737482,69249.16667,106660.4602,206957,4,207309,103654.5,146139.8798,206991,318,208538,69512.66667,119317.6913,207287,4,0,0,0,0,108,136,7.220303493,9.627071325,0,700,140.125,269.9631919,72880.125,0,0,0,1,0,0,0,0,1,160.1428571,233.3333333,105.25,108,0,0,0,0,0,0,3,700,4,421,65535,5080,1,32,0,0,0,0,0,0,0,0,BENIGN
80,603,3,0,0,0,0,0,0,0,0,0,0,0,0,4975.124378,301.5,358.5031381,555,48,603,301.5,358.5031381,555,48,0,0,0,0,0,0,0,0,0,96,0,4975.124378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,419355,3,4,702,421,702,0,234,405.299889,421,0,105.25,210.5,2677.922047,16.69230127,69892.5,107560.1737,208813,1,209427,104713.5,147464.9979,208987,440,210542,70180.66667,120485.0624,209303,1,0,0,0,0,108,136,7.153843402,9.53845787,0,702,140.375,270.5560082,73200.55357,0,0,0,1,0,0,0,0,1,160.4285714,234,105.25,108,0,0,0,0,0,0,3,702,4,421,65535,5082,1,32,0,0,0,0,0,0,0,0,BENIGN
80,625,3,0,0,0,0,0,0,0,0,0,0,0,0,4800,312.5,374.0594872,577,48,625,312.5,374.0594872,577,48,0,0,0,0,0,0,0,0,0,96,0,4800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,425326,3,4,690,421,690,0,230,398.3716857,421,0,105.25,210.5,2612.114002,16.45796401,70887.66667,109120.228,211867,4,212389,106194.5,149460.4532,211879,510,213672,71224,122438.091,212602,4,0,0,0,0,108,136,7.053413147,9.404550862,0,690,138.875,267.0074571,71292.98214,0,0,0,1,0,0,0,0,1,158.7142857,230,105.25,108,0,0,0,0,0,0,3,690,4,421,65535,5070,1,32,0,0,0,0,0,0,0,0,BENIGN
80,426281,3,4,702,421,702,0,234,405.299889,421,0,105.25,210.5,2634.412512,16.42109313,71046.83333,109298.135,212210,2,212792,106396,149758.1452,212291,501,214193,71397.66667,122558.3977,212914,2,0,0,0,0,108,136,7.037611341,9.383481788,0,702,140.375,270.5560082,73200.55357,0,0,0,1,0,0,0,0,1,160.4285714,234,105.25,108,0,0,0,0,0,0,3,702,4,421,65535,5082,1,32,0,0,0,0,0,0,0,0,BENIGN
80,419264,3,4,698,421,698,0,232.6666667,402.9904879,421,0,105.25,210.5,2668.962754,16.69592429,69877.33333,107528.8032,208703,3,209407,104703.5,147382.9735,208919,488,210561,70187,120556.4688,209392,3,0,0,0,0,108,136,7.155396123,9.540528164,0,698,139.875,269.3709272,72560.69643,0,0,0,1,0,0,0,0,1,159.8571429,232.6666667,105.25,108,0,0,0,0,0,0,3,698,4,421,65535,5078,1,32,0,0,0,0,0,0,0,0,BENIGN
80,399,3,0,0,0,0,0,0,0,0,0,0,0,0,7518.796992,199.5,214.2533547,351,48,399,199.5,214.2533547,351,48,0,0,0,0,0,0,0,0,0,96,0,7518.796992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,416968,3,4,705,421,705,0,235,407.0319398,421,0,105.25,210.5,2700.447037,16.78785902,69494.66667,106986.4411,207718,4,208034,104017,146608.6916,207685,349,209461,69820.33333,119880.7994,208245,4,0,0,0,0,108,136,7.194796723,9.593062297,0,705,140.75,271.4462588,73683.07143,0,0,0,1,0,0,0,0,1,160.8571429,235,105.25,108,0,0,0,0,0,0,3,705,4,421,65535,5085,1,32,0,0,0,0,0,0,0,0,BENIGN
80,424,3,0,0,0,0,0,0,0,0,0,0,0,0,7075.471698,212,295.5706345,421,3,424,212,295.5706345,421,3,0,0,0,0,0,0,0,0,0,96,0,7075.471698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,667,3,0,0,0,0,0,0,0,0,0,0,0,0,4497.751124,333.5,467.3975824,664,3,667,333.5,467.3975824,664,3,0,0,0,0,0,0,0,0,0,96,0,4497.751124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,678,3,0,0,0,0,0,0,0,0,0,0,0,0,4424.778761,339,473.7615434,674,4,678,339,473.7615434,674,4,0,0,0,0,0,0,0,0,0,96,0,4424.778761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,429835,3,4,707,421,707,0,235.6666667,408.1866403,421,0,105.25,210.5,2624.262799,16.28531879,71639.16667,110297.4061,214145,1,214726,107363,151240.241,214306,420,215690,71896.66667,123498.6742,214499,1,0,0,0,0,108,136,6.979422336,9.305896449,0,707,141,272.0404382,74006,0,0,0,1,0,0,0,0,1,161.1428571,235.6666667,105.25,108,0,0,0,0,0,0,3,707,4,421,65535,5087,1,32,0,0,0,0,0,0,0,0,BENIGN
80,652,3,0,0,0,0,0,0,0,0,0,0,0,0,4601.226994,326,456.7909806,649,3,652,326,456.7909806,649,3,0,0,0,0,0,0,0,0,0,96,0,4601.226994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,434,3,0,0,0,0,0,0,0,0,0,0,0,0,6912.442396,217,301.2274888,430,4,434,217,301.2274888,430,4,0,0,0,0,0,0,0,0,0,96,0,6912.442396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,49940,1,1,59,87,59,59,59,0,87,87,87,0,2923.50821,40.04805767,49940,0,49940,49940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.02402883,20.02402883,59,87,68.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,102.5,59,87,32,0,0,0,0,0,0,1,59,1,87,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,56929699,2,2,124,309,63,61,62,1.414213562,203,106,154.5,68.58935778,7.605871937,0.070262096,19000000,32700000,56800000,60638,56900000,56900000,0,56900000,56900000,56800000,56800000,0,56800000,56800000,0,0,0,0,40,40,0.035131048,0.035131048,61,203,98.8,61.33677527,3762.2,0,0,0,0,0,0,0,0,1,123.5,62,154.5,40,0,0,0,0,0,0,2,124,2,309,-1,-1,1,20,99272,0,99272,99272,56800000,0,56800000,56800000,BENIGN
53,99524,1,1,61,106,61,61,61,0,106,106,106,0,1677.987219,20.09565532,99524,0,99524,99524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.04782766,10.04782766,61,106,76,25.98076211,675,0,0,0,0,0,0,0,0,1,114,61,106,20,0,0,0,0,0,0,1,61,1,106,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,50019,1,1,53,81,53,53,53,0,81,81,81,0,2678.981987,39.98480577,50019,0,50019,50019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,19.99240289,19.99240289,53,81,62.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,93.5,53,81,32,0,0,0,0,0,0,1,53,1,81,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,51067,1,1,59,87,59,59,59,0,87,87,87,0,2858.989171,39.16423522,51067,0,51067,51067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,19.58211761,19.58211761,59,87,68.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,102.5,59,87,32,0,0,0,0,0,0,1,59,1,87,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,99433,1,1,42,93,42,42,42,0,93,93,93,0,1357.698149,20.11404664,99433,0,99433,99433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.05702332,10.05702332,42,93,59,29.44486373,867,0,0,0,0,0,0,0,0,1,88.5,42,93,20,0,0,0,0,0,0,1,42,1,93,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,50123,1,1,42,103,42,42,42,0,103,103,103,0,2892.883507,39.90184147,50123,0,50123,50123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.95092073,19.95092073,42,103,62.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,93.5,42,103,20,0,0,0,0,0,0,1,42,1,103,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,49594,1,1,63,91,63,63,63,0,91,91,91,0,3105.21434,40.32745897,49594,0,49594,49594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.16372948,20.16372948,63,91,72.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,108.5,63,91,32,0,0,0,0,0,0,1,63,1,91,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,73007,1,1,53,107,53,53,53,0,107,107,107,0,2191.570671,27.39463339,73007,0,73007,73007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13.6973167,13.6973167,53,107,71,31.17691454,972,0,0,0,0,0,0,0,0,1,106.5,53,107,20,0,0,0,0,0,0,1,53,1,107,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,63419102,2,2,106,241,53,53,53,0,128,113,120.5,10.60660172,5.471537582,0.063072479,21100000,36600000,63400000,417,63400000,63400000,0,63400000,63400000,63400000,63400000,0,63400000,63400000,0,0,0,0,52,40,0.03153624,0.03153624,53,128,80,37.34969879,1395,0,0,0,0,0,0,0,0,1,100,53,120.5,52,0,0,0,0,0,0,2,106,2,241,-1,-1,1,20,417,0,417,417,63400000,0,63400000,63400000,BENIGN
53,133622,1,1,62,108,62,62,62,0,108,108,108,0,1272.245588,14.96759516,133622,0,133622,133622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7.483797578,7.483797578,62,108,77.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,116,62,108,32,0,0,0,0,0,0,1,62,1,108,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,49739,1,1,60,88,60,60,60,0,88,88,88,0,2975.532278,40.20989566,49739,0,49739,49739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.10494783,20.10494783,60,88,69.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,104,60,88,32,0,0,0,0,0,0,1,60,1,88,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,95814,1,1,48,112,48,48,48,0,112,112,112,0,1669.902102,20.87377627,95814,0,95814,95814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.43688814,10.43688814,48,112,69.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,104,48,112,32,0,0,0,0,0,0,1,48,1,112,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,58977,1,1,101,133,101,101,101,0,133,133,133,0,3967.648405,33.91152483,58977,0,58977,58977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,16.95576242,16.95576242,101,133,111.6666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,167.5,101,133,40,0,0,0,0,0,0,1,101,1,133,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
53,48163,1,1,101,183,101,101,101,0,183,183,183,0,5896.642651,41.52565247,48163,0,48163,48163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,20.76282624,20.76282624,101,183,128.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,192.5,101,183,40,0,0,0,0,0,0,1,101,1,183,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
53,82345,1,1,46,74,46,46,46,0,74,74,74,0,1457.283381,24.28805635,82345,0,82345,82345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,12.14402817,12.14402817,46,74,55.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,83,46,74,32,0,0,0,0,0,0,1,46,1,74,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30726,1,1,46,62,46,46,46,0,62,62,62,0,3514.938489,65.09145349,30726,0,30726,30726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.54572675,32.54572675,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77,46,62,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,783,1,1,43,59,43,43,43,0,59,59,59,0,130268.1992,2554.278416,783,0,783,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1277.139208,1277.139208,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43,59,32,0,0,0,0,0,0,1,43,1,59,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,513,1,1,44,60,44,44,44,0,60,60,60,0,202729.0448,3898.635478,513,0,513,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1949.317739,1949.317739,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,50284,1,1,44,60,44,44,44,0,60,60,60,0,2068.252327,39.77408321,50284,0,50284,50284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.8870416,19.8870416,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,112732517,2,2,85,277,46,39,42.5,4.949747468,203,74,138.5,91.21677477,3.211140935,0.03548222,37600000,64900000,112000000,49059,113000000,113000000,0,113000000,113000000,113000000,113000000,0,113000000,113000000,0,0,0,0,64,40,0.01774111,0.01774111,39,203,81.6,69.18309042,4786.3,0,0,0,0,0,0,0,0,1,102,42.5,138.5,64,0,0,0,0,0,0,2,85,2,277,-1,-1,1,32,49059,0,49059,49059,112000000,0,112000000,112000000,BENIGN
