 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,120792,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,96306.04676,57.95085767,20132,48986.8859,120125,3,601,300.5,420.7285348,598,3,120777,40259,69166.72978,120125,5,0,0,0,0,72,92,24.83608186,33.11477581,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10000759,5,0,30,0,6,6,6,0,0,0,0,0,2.999772317,0.499962053,2500189.75,4999720.855,9999771,1,10000000,2500189.75,4999720.855,9999771,1,0,0,0,0,0,0,0,0,0,100,0,0.499962053,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,988,0,988,988,9999771,0,9999771,9999771,DDoS
80,76420,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,152146.0351,104.6846375,10917.14286,22159.89893,59335,68,16643,8321.5,11296.03083,16309,334,76229,19057.25,27933.89509,59335,183,0,0,0,0,72,112,39.25673907,65.42789846,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,9995728,5,0,30,0,6,6,6,0,0,0,0,0,3.001282148,0.500213691,2498932,4995874.198,9992743,1,9995728,2498932,4995874.198,9992743,1,0,0,0,0,0,0,0,0,0,100,0,0.500213691,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2985,0,2985,2985,9992743,0,9992743,9992743,DDoS
80,74936,2,4,20,11601,20,0,10,14.14213562,8760,0,2900.25,4128.319301,155079.0007,80.06832497,14987.2,25130.0715,58158,70,16523,16523,0,16523,16523,74745,24915,29909.37243,58158,185,0,0,0,0,52,92,26.68944166,53.37888331,0,8760,1660.142857,3303.602601,10900000,0,0,0,1,0,0,0,0,2,1936.833333,10,2900.25,52,0,0,0,0,0,0,2,20,4,11601,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS
80,9999739,5,0,30,0,6,6,6,0,0,0,0,0,3.000078302,0.50001305,2499934.75,4998538.189,9997742,0,9999739,2499934.75,4998538.189,9997742,0,0,0,0,0,0,0,0,0,0,100,0,0.50001305,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1997,0,1997,1997,9997742,0,9997742,9997742,DDoS
80,9997746,5,0,30,0,6,6,6,0,0,0,0,0,3.000676352,0.500112725,2499436.5,4998207.688,9996748,3,9997746,2499436.5,4998207.688,9996748,3,0,0,0,0,0,0,0,0,0,100,0,0.500112725,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,998,0,998,998,9996748,0,9996748,9996748,DDoS
80,9993747,5,0,30,0,6,6,6,0,0,0,0,0,3.001877074,0.500312846,2498436.75,4996208.855,9992750,1,9993747,2498436.75,4996208.855,9992750,1,0,0,0,0,0,0,0,0,0,100,0,0.500312846,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,997,0,997,997,9992750,0,9992750,9992750,DDoS
80,36063,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,322574.3837,194.1047611,6010.5,14391.36934,35384,8,595,297.5,402.3437585,582,13,36008,12002.66667,20251.11052,35384,8,0,0,0,0,72,92,83.18775476,110.9170063,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,36197,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,321380.2249,221.0127911,5171,13297.45518,35324,3,613,306.5,311.8340905,527,86,36194,9048.5,17519.1857,35324,8,0,0,0,0,72,112,82.87979667,138.1329944,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,36159,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,321717.9679,193.5894245,6026.5,14431.7754,35482,2,616,308,432.7493501,614,2,36106,12035.33333,20307.71453,35482,6,0,0,0,0,72,92,82.96689621,110.6225283,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,36326,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,320238.9473,220.2279359,5189.428571,13351.58389,35465,5,631,315.5,378.3021279,583,48,36282,9070.5,17598.19198,35465,5,0,0,0,0,72,112,82.58547597,137.6424599,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,97172,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,119653.8097,82.3282427,13881.71429,24421.14117,60255,13,36363,18181.5,25224.62021,36018,345,97159,24289.75,29428.87651,60255,187,0,0,0,0,72,112,30.87309101,51.45515169,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,9888740,5,0,30,0,6,6,6,0,0,0,0,0,3.033753542,0.50562559,2472185,4943044.689,9886752,3,9888740,2472185,4943044.689,9886752,3,0,0,0,0,0,0,0,0,0,100,0,0.50562559,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1988,0,1988,1988,9886752,0,9886752,9886752,DDoS
80,972539,4,4,26,11601,20,0,6.5,9.433981132,4380,6,2900.25,2062.382178,11955.30462,8.225891198,138934.1429,351209.3951,934821,-1,37312,12437.33333,20648.00093,36272,-1,935168,311722.6667,539618.9858,934821,163,0,0,0,0,104,80,4.112945599,4.112945599,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,1,0,0,0,1,1453.375,6.5,2900.25,104,0,0,0,0,0,0,4,26,4,11601,29200,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,972533,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,11955.37838,7.197699204,162088.8333,378887.9834,934934,45,37369,18684.5,24913.49322,36301,1068,972488,324162.6667,529270.3485,934934,179,0,0,0,0,72,92,3.08472823,4.112970974,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,973473,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,11943.83409,8.217998856,139067.5714,351183.8953,934906,49,37456,18728,24931.17089,36357,1099,973282,243320.5,461383.0445,934906,159,0,0,0,0,72,112,3.081749571,5.136249285,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,958482,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,12130.63991,7.303214875,159747,379872.07,934969,16,22541,11270.5,14400.2296,21453,1088,958466,319488.6667,533132.0323,934969,898,0,0,0,0,72,92,3.129949232,4.173265643,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,958377,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,12131.96894,7.304015017,159729.5,379965.4439,935142,45,22598,11299,14409.42199,21488,1110,958281,319427,533337.8164,935142,592,0,0,0,0,72,92,3.13029215,4.173722867,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,958372,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,12132.03224,7.304053123,159728.6667,379907.7596,935020,46,22723,11361.5,14568.52101,21663,1060,958276,319425.3333,533235.0206,935020,583,0,0,0,0,72,92,3.130308481,4.173744642,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,957305,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,12145.55445,8.356793289,136757.8571,352103.9026,935066,6,21799,10899.5,14002.83559,20801,998,957299,239324.75,463939.8272,935066,189,0,0,0,0,72,112,3.133797484,5.222995806,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,957330,3,4,26,11601,20,0,8.666666667,10.26320288,7300,0,2900.25,3563.297197,12145.23727,7.312003175,159555,380089.3787,935229,41,21873,10936.5,14021.22036,20851,1022,957266,319088.6667,533703.1049,935229,187,0,0,0,0,72,92,3.133715647,4.178287529,0,7300,1453.375,2798.956588,7834157.982,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,964331,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,12057.06339,8.295906696,137761.5714,354775.2744,942125,44,21906,10953,14263.75799,21039,867,964278,241069.5,467482.9838,942125,62,0,0,0,0,72,112,3.110965011,5.184941685,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1768773,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6573.483426,5.088273057,221096.625,616409.9618,1746525,14,21906,10953,14526.80171,21225,681,1768722,353744.4,778645.5701,1746525,14,0,0,0,0,72,132,1.696091019,3.392182038,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1770604,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6566.685719,5.083011221,221325.5,617053.2774,1748345,16,21955,10977.5,14640.6459,21330,625,1770543,354108.6,779459.3041,1748345,16,0,0,0,0,72,132,1.694337074,3.388674147,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1755978,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,6621.381361,3.986382517,292663,713332.0345,1748737,44,6975,3487.5,4224.963018,6475,500,1755934,585311.3333,1007561.945,1748737,191,0,0,0,0,72,92,1.70844965,2.277932867,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1755750,4,3,26,11601,20,0,6.5,9.433981132,7215,6,3867,3631.776012,6622.241207,3.986900185,292625,713259.5165,1748551,3,6950,2316.666667,3556.623727,6412,3,1748712,874356,1236298.425,1748551,161,0,0,0,0,104,60,2.278228677,1.708671508,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,1,0,0,0,0,1661,6.5,3867,104,0,0,0,0,0,0,4,26,3,11601,29200,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1756136,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,6620.785634,3.986023861,292689.3333,713378.4292,1748858,43,7018,3509,4215.770629,6490,528,1756093,585364.3333,1007620.882,1748858,196,0,0,0,0,72,92,1.708295941,2.277727921,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1756353,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,6619.967626,3.985531382,292725.5,713458.2034,1749057,44,7020,3510,4224.255911,6497,523,1756309,585436.3333,1007730.905,1749057,193,0,0,0,0,72,92,1.708084878,2.277446504,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1840572,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6320.317814,4.3464749,262938.8571,695307.0636,1839747,3,607,303.5,424.9711755,604,3,1840531,460132.75,919742.868,1839747,5,0,0,0,0,72,112,1.629928088,2.716546813,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1842074,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6315.16432,4.342930849,263153.4286,695842.1314,1841175,14,665,332.5,374.0594872,597,68,1842028,460507,920445.3779,1841175,14,0,0,0,0,72,112,1.628599068,2.71433178,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,6185937,4,0,24,0,6,6,6,0,0,0,0,0,3.879767932,0.646627989,2061979,3570602.854,6184956,4,6185937,2061979,3570602.854,6184956,4,0,0,0,0,0,0,0,0,0,80,0,0.646627989,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,981,0,981,981,6184956,0,6184956,6184956,DDoS
80,6184880,4,0,24,0,6,6,6,0,0,0,0,0,3.880430987,0.646738498,2061626.667,3569943.236,6183842,1,6184880,2061626.667,3569943.236,6183842,1,0,0,0,0,0,0,0,0,0,80,0,0.646738498,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1038,0,1038,1038,6183842,0,6183842,6183842,DDoS
80,6183866,4,0,24,0,6,6,6,0,0,0,0,0,3.881067281,0.646844547,2061288.667,3568529.983,6181872,4,6183866,2061288.667,3568529.983,6181872,4,0,0,0,0,0,0,0,0,0,80,0,0.646844547,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1994,0,1994,1994,6181872,0,6181872,6181872,DDoS
80,6182888,5,0,30,0,6,6,6,0,0,0,0,0,4.852101477,0.80868358,1545722,3090772.702,6181881,3,6182888,1545722,3090772.702,6181881,3,0,0,0,0,0,0,0,0,0,100,0,0.80868358,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1007,0,1007,1007,6181881,0,6181881,6181881,DDoS
80,6178909,4,0,24,0,6,6,6,0,0,0,0,0,3.884180848,0.647363475,2059636.333,3566544.371,6177927,3,6178909,2059636.333,3566544.371,6177927,3,0,0,0,0,0,0,0,0,0,80,0,0.647363475,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,982,0,982,982,6177927,0,6177927,6177927,DDoS
80,6177859,4,0,24,0,6,6,6,0,0,0,0,0,3.88484101,0.647473502,2059286.333,3565911.308,6176846,3,6177859,2059286.333,3565911.308,6176846,3,0,0,0,0,0,0,0,0,0,80,0,0.647473502,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1013,0,1013,1013,6176846,0,6176846,6176846,DDoS
80,6176831,4,0,24,0,6,6,6,0,0,0,0,0,3.885487558,0.64758126,2058943.667,3564467.458,6174836,4,6176831,2058943.667,3564467.458,6174836,4,0,0,0,0,0,0,0,0,0,80,0,0.64758126,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1995,0,1995,1995,6174836,0,6174836,6174836,DDoS
80,6177832,6,0,36,0,6,6,6,0,0,0,0,0,5.827286984,0.971214497,1235566.4,2762250.36,6176830,1,6177832,1235566.4,2762250.36,6176830,1,0,0,0,0,0,0,0,0,0,120,0,0.971214497,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1002,0,1002,1002,6176830,0,6176830,6176830,DDoS
80,6174841,5,0,30,0,6,6,6,0,0,0,0,0,4.858424695,0.809737449,1543710.25,3086762.535,6173854,1,6174841,1543710.25,3086762.535,6173854,1,0,0,0,0,0,0,0,0,0,100,0,0.809737449,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,987,0,987,987,6173854,0,6173854,6173854,DDoS
80,6179770,4,0,24,0,6,6,6,0,0,0,0,0,3.883639682,0.64727328,2059923.333,3567045.799,6178793,3,6179770,2059923.333,3567045.799,6178793,3,0,0,0,0,0,0,0,0,0,80,0,0.64727328,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,977,0,977,977,6178793,0,6178793,6178793,DDoS
80,6099856,4,0,24,0,6,6,6,0,0,0,0,0,3.93451911,0.655753185,2033285.333,3521749.173,6099851,1,6099856,2033285.333,3521749.173,6099851,1,0,0,0,0,0,0,0,0,0,80,0,0.655753185,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5,0,5,5,6099851,0,6099851,6099851,DDoS
80,6102864,5,0,30,0,6,6,6,0,0,0,0,0,4.915724814,0.819287469,1525716,3050761.37,6101858,1,6102864,1525716,3050761.37,6101858,1,0,0,0,0,0,0,0,0,0,100,0,0.819287469,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1006,0,1006,1006,6101858,0,6101858,6101858,DDoS
80,6100907,6,0,36,0,6,6,6,0,0,0,0,0,5.900761969,0.983460328,1220181.4,2727815.472,6099846,1,6100907,1220181.4,2727815.472,6099846,1,0,0,0,0,0,0,0,0,0,120,0,0.983460328,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1061,0,1061,1061,6099846,0,6099846,6099846,DDoS
80,6101899,4,0,24,0,6,6,6,0,0,0,0,0,3.933201779,0.65553363,2033966.333,3522063.576,6100895,1,6101899,2033966.333,3522063.576,6100895,1,0,0,0,0,0,0,0,0,0,80,0,0.65553363,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1004,0,1004,1004,6100895,0,6100895,6100895,DDoS
80,6090852,5,0,30,0,6,6,6,0,0,0,0,0,4.925419301,0.820903217,1522713,3044101.369,6088865,3,6090852,1522713,3044101.369,6088865,3,0,0,0,0,0,0,0,0,0,100,0,0.820903217,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1987,0,1987,1987,6088865,0,6088865,6088865,DDoS
80,6091893,5,0,30,0,6,6,6,0,0,0,0,0,4.924577631,0.820762939,1522973.25,3042614.308,6086894,1,6091893,1522973.25,3042614.308,6086894,1,0,0,0,0,0,0,0,0,0,100,0,0.820762939,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4999,0,4999,4999,6086894,0,6086894,6086894,DDoS
80,6089830,4,0,24,0,6,6,6,0,0,0,0,0,3.940996711,0.656832785,2029943.333,3509041.526,6081834,1006,6089830,2029943.333,3509041.526,6081834,1006,0,0,0,0,0,0,0,0,0,80,0,0.656832785,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,7996,0,7996,7996,6081834,0,6081834,6081834,DDoS
80,6089833,4,0,24,0,6,6,6,0,0,0,0,0,3.940994769,0.656832462,2029944.333,3513365.501,6086829,3,6089833,2029944.333,3513365.501,6086829,3,0,0,0,0,0,0,0,0,0,80,0,0.656832462,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3004,0,3004,3004,6086829,0,6086829,6086829,DDoS
80,6088845,5,0,30,0,6,6,6,0,0,0,0,0,4.927042814,0.821173802,1522211.25,3039758.962,6081848,1,6088845,1522211.25,3039758.962,6081848,1,0,0,0,0,0,0,0,0,0,100,0,0.821173802,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6997,0,6997,6997,6081848,0,6081848,6081848,DDoS
80,5798862,5,0,30,0,6,6,6,0,0,0,0,0,5.173428856,0.862238143,1449715.5,2898753.039,5797845,3,5798862,1449715.5,2898753.039,5797845,3,0,0,0,0,0,0,0,0,0,100,0,0.862238143,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1017,0,1017,1017,5797845,0,5797845,5797845,DDoS
80,5799831,5,0,30,0,6,6,6,0,0,0,0,0,5.172564511,0.862094085,1449957.75,2898588.871,5797841,1,5799831,1449957.75,2898588.871,5797841,1,0,0,0,0,0,0,0,0,0,100,0,0.862094085,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1990,0,1990,1990,5797841,0,5797841,5797841,DDoS
80,5797806,5,0,30,0,6,6,6,0,0,0,0,0,5.174371133,0.862395189,1449451.5,2898229.038,5796795,3,5797806,1449451.5,2898229.038,5796795,3,0,0,0,0,0,0,0,0,0,100,0,0.862395189,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1011,0,1011,1011,5796795,0,5796795,5796795,DDoS
80,5795887,4,0,24,0,6,6,6,0,0,0,0,0,4.140867481,0.69014458,1931962.333,3345373.612,5794867,1,5795887,1931962.333,3345373.612,5794867,1,0,0,0,0,0,0,0,0,0,80,0,0.69014458,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1020,0,1020,1020,5794867,0,5794867,5794867,DDoS
80,5792870,5,0,30,0,6,6,6,0,0,0,0,0,5.178780121,0.86313002,1448217.5,2895095.038,5790860,3,5792870,1448217.5,2895095.038,5790860,3,0,0,0,0,0,0,0,0,0,100,0,0.86313002,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2010,0,2010,2010,5790860,0,5790860,5790860,DDoS
80,5795817,5,0,30,0,6,6,6,0,0,0,0,0,5.176146866,0.862691144,1448954.25,2897272.534,5794863,1,5795817,1448954.25,2897272.534,5794863,1,0,0,0,0,0,0,0,0,0,100,0,0.862691144,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,954,0,954,954,5794863,0,5794863,5794863,DDoS
80,5793874,4,0,24,0,6,6,6,0,0,0,0,0,4.142306167,0.690384361,1931291.333,3344221.798,5792866,1,5793874,1931291.333,3344221.798,5792866,1,0,0,0,0,0,0,0,0,0,80,0,0.690384361,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1008,0,1008,1008,5792866,0,5792866,5792866,DDoS
80,5790766,4,0,24,0,6,6,6,0,0,0,0,0,4.144529411,0.690754902,1930255.333,3342505.329,5789848,2,5790766,1930255.333,3342505.329,5789848,2,0,0,0,0,0,0,0,0,0,80,0,0.690754902,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,918,0,918,918,5789848,0,5789848,5789848,DDoS
80,5788931,4,0,24,0,6,6,6,0,0,0,0,0,4.145843162,0.69097386,1929643.667,3341373.151,5787929,1,5788931,1929643.667,3341373.151,5787929,1,0,0,0,0,0,0,0,0,0,80,0,0.69097386,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002,0,1002,1002,5787929,0,5787929,5787929,DDoS
